Date,eq
2021-12-21,4.922590659892669
2021-12-22,5.07312982895742
2021-12-23,5.166991614035703
2021-12-27,5.389772815546252
2021-12-28,5.4057170421934515
2021-12-29,5.4062617130229675
2021-12-30,5.40069087808524
2021-12-31,5.406017955938007
2022-01-03,5.414989409687279
2022-01-04,5.537509314776148
2022-01-05,5.313239652408945
2022-01-06,5.297919124400652
2022-01-07,5.296584896102621
2022-01-10,5.2276413296018225
2022-01-11,5.4195721656517435
2022-01-12,5.469775935321542
2022-01-13,5.3339944211422905
2022-01-14,5.301926789090634
2022-01-18,5.029052909896831
2022-01-19,4.958400828877088
2022-01-20,4.805939996155712
2022-01-21,4.550105189465004
2022-01-24,4.582444064406336
2022-01-25,4.478118493437423
2022-01-26,4.3566747755109745
2022-01-27,4.3417476110273965
2022-01-28,4.569101878467062
2022-01-31,4.803279665865149
2022-02-01,4.934097271214684
2022-02-02,5.080931174020366
2022-02-03,4.744945778360146
2022-02-04,4.749742310925969
2022-02-07,4.737018925025891
2022-02-08,4.82030870906154
2022-02-09,5.031233616199439
2022-02-10,4.751869493928913
2022-02-11,4.625581921387041
2022-02-14,4.517590352925338
2022-02-15,4.6477446469486114
2022-02-16,4.706505723933557
2022-02-17,4.499264588404959
2022-02-18,4.441792058502523
2022-02-22,4.29278775149108
2022-02-23,4.073686800686137
2022-02-24,4.160328744904856
2022-02-25,4.520148044131207
2022-02-28,4.560147190911782
2022-03-01,4.403465178751749
2022-03-02,4.603594004142647
2022-03-03,4.60914624845659
2022-03-04,4.635028339630149
2022-03-07,4.298627962849349
2022-03-08,4.223465374524178
2022-03-09,4.414600464239325
2022-03-10,4.401570200436901
2022-03-11,4.237641876150881
2022-03-14,4.110981723516903
2022-03-15,4.28308073153378
2022-03-16,4.531166625101052
2022-03-17,4.739087091992417
2022-03-18,4.8479970319278545
2022-03-21,4.883092606846243
2022-03-22,4.991191017882701
2022-03-23,4.914289246206788
2022-03-24,5.105644338901642
2022-03-25,5.2144179618635755
2022-03-28,5.245628847984376
2022-03-29,5.429756701370365
2022-03-30,5.413278599072937
2022-03-31,5.180853735776088
2022-04-01,5.255202887594627
2022-04-04,5.331119283520635
2022-04-05,5.115677509990251
2022-04-06,5.036829313357748
2022-04-07,5.112102885358206
2022-04-08,5.145166389248041
2022-04-11,4.891176001825024
2022-04-12,4.881955825907613
2022-04-13,5.0607274938816245
2022-04-14,4.8990471451678115
2022-04-18,4.889616077364321
2022-04-19,5.067740668901673
2022-04-20,5.1128717907961345
2022-04-21,4.825057070779551
2022-04-22,4.380634884425798
2022-04-25,4.377437739285003
2022-04-26,4.0659765208625425
2022-04-27,4.067312451671104
2022-04-28,4.361556135187344
2022-04-29,3.8829781292901693
2022-05-02,3.892045527627097
2022-05-03,3.988116987255764
2022-05-04,4.40613353911165
2022-05-05,3.932745718753122
2022-05-06,3.8708127027011723
2022-05-09,3.4716957290948973
2022-05-10,3.459098709903218
2022-05-11,3.3825293870857527
2022-05-12,3.3668074492403255
2022-05-13,3.5769603261304823
2022-05-16,3.5784060191234244
2022-05-17,3.773991935652414
2022-05-18,3.3418229872994685
2022-05-19,3.314306513663869
2022-05-20,3.320425776882647
2022-05-23,3.5068569499212754
2022-05-24,3.4901898286663195
2022-05-25,3.593853354690647
2022-05-26,3.811073492059952
2022-05-27,4.084443414218892
2022-05-31,3.9355373647327734
2022-06-01,3.8505279480878385
2022-06-02,4.079353403183062
2022-06-03,3.904341228315621
2022-06-06,3.9204995126172757
2022-06-07,4.072453992201236
2022-06-08,3.9042746629559395
2022-06-09,3.6077976496966957
2022-06-10,3.3185632089213013
2022-06-13,2.826629804655852
2022-06-14,2.749823857379132
2022-06-15,2.85914112056582
2022-06-16,2.57333088017177
2022-06-17,2.538660872528954
2022-06-21,2.723106991421154
2022-06-22,2.7138281672027547
2022-06-23,2.759604049777986
2022-06-24,3.0129291298618477
2022-06-27,3.00070106625064
2022-06-28,2.8647233815434245
2022-06-29,2.846808907476299
2022-06-30,2.7835408062558176
2022-07-01,2.9084117851548243
2022-07-05,2.8308269118182796
2022-07-06,2.8168051966236924
2022-07-07,2.9380513821179086
2022-07-08,2.904755943582278
2022-07-11,2.822854858601225
2022-07-12,2.757451541430754
2022-07-13,2.734894223200603
2022-07-14,2.651966794027025
2022-07-15,2.8054456418182347
2022-07-18,2.757930768150893
2022-07-19,2.991747329385481
2022-07-20,3.026097921181166
2022-07-21,3.1263380908047576
2022-07-22,3.081198527027126
2022-07-25,3.1259542595023313
2022-07-26,3.026405215559714
2022-07-27,3.235048388430085
2022-07-28,3.397489711180505
2022-07-29,3.560053874298003
2022-08-01,3.56136226779152
2022-08-02,3.4538337331870315
2022-08-03,3.5824473871107925
2022-08-04,3.5627492891293886
2022-08-05,3.513895580156888
2022-08-08,3.5599618890866425
2022-08-09,3.5409192252147785
2022-08-10,3.749854773801749
2022-08-11,3.764602473773103
2022-08-12,3.9834138960875403
2022-08-15,3.9940973469008236
2022-08-16,4.045995296310802
2022-08-17,3.9338551629187446
2022-08-18,3.9860583603603117
2022-08-19,3.8118799854742242
2022-08-22,3.5702037566644673
2022-08-23,3.5848275800267744
2022-08-24,3.628049338355338
2022-08-25,3.807139844988028
2022-08-26,3.4359995160109564
2022-08-29,3.3863274133532926
2022-08-30,3.2304436828055425
2022-08-31,3.1323150126189434
2022-09-01,3.1210837000889873
2022-09-02,3.0532822457090103
2022-09-06,2.9848182781794663
2022-09-07,3.193790488311147
2022-09-08,3.239082993727942
2022-09-09,3.410369174112773
2022-09-12,3.515799755584611
2022-09-13,3.04783630204652
2022-09-14,3.0853070282125397
2022-09-15,2.9559048901483904
2022-09-16,2.858947224521529
2022-09-19,2.942479221257692
2022-09-20,2.8060653553493795
2022-09-21,2.6683786008560078
2022-09-22,2.5702292378757656
2022-09-23,2.376083899660321
2022-09-26,2.2521741659124443
2022-09-27,2.2095393591434904
2022-09-28,2.417388045526704
2022-09-29,2.2560697200537607
2022-09-30,2.1452095167136114
2022-10-03,2.369172178652154
2022-10-04,2.6232891521844732
2022-10-05,2.5760106463724353
2022-10-06,2.484818203358035
2022-10-07,2.2731637424173194
2022-10-10,2.2148331025243913
2022-10-11,2.1714475896937664
2022-10-12,2.1466885859166958
2022-10-13,2.323974921670114
2022-10-14,2.1289255297751852
2022-10-17,2.2910842231405057
2022-10-18,2.3975587325246175
2022-10-19,2.331602359550849
2022-10-20,2.234489102340328
2022-10-21,2.4123999806442225
2022-10-24,2.4802932477913417
2022-10-25,2.640529091359018
2022-10-26,2.6426616900243634
2022-10-27,2.616702317690906
2022-10-28,2.7735206654193525
2022-10-31,2.701898762844652
2022-11-01,2.7105779644723422
2022-11-02,2.496904132700336
2022-11-03,2.458565468613257
2022-11-04,2.583460037418821
2022-11-07,2.6349183798594007
2022-11-08,2.713645154564099
2022-11-09,2.5351506692745875
2022-11-10,3.000372403580108
2022-11-11,3.09463714105103
2022-11-14,3.022611329445936
2022-11-15,3.1196985325844047
2022-11-16,3.0694794469863207
2022-11-17,2.998636068141058
2022-11-18,3.042512888480278
2022-11-21,3.017683706267916
2022-11-22,3.1756252356815713
2022-11-23,3.2592406427254637
2022-11-25,3.261412424475534
2022-11-28,3.092316181243119
2022-11-29,3.0894362131747037
2022-11-30,3.3761882163676566
2022-12-01,3.4292046570841888
2022-12-02,3.4437124135147057
2022-12-05,3.20102709371011
2022-12-06,3.0795738962151966
2022-12-07,3.094102797694348
2022-12-08,3.148258420025332
2022-12-09,3.0421474845810934
2022-12-12,3.180446540825842
2022-12-13,3.28540724076436
2022-12-14,3.2208975570154643
2022-12-15,2.9703675169950876
2022-12-16,2.871552125626559
2022-12-19,2.77385404415954
2022-12-20,2.7938800540612236
2022-12-21,2.929259906540344
2022-12-22,2.7964793282912974
2022-12-23,2.8637192480477216
2022-12-27,2.8412662990550483
2022-12-28,2.715823352591855
2022-12-29,2.866293921716939
2022-12-30,2.832182193228801
2023-01-03,2.820461026357185
2023-01-04,2.92995315210014
2023-01-05,2.8385741410717666
2023-01-06,3.0892896752242525
2023-01-09,3.0908709352212127
2023-01-10,3.14888306017952
2023-01-11,3.273584345575694
2023-01-12,3.3433606750165286
2023-01-13,3.38497525363978
2023-01-17,3.333296441083964
2023-01-18,3.1641880484562503
2023-01-19,3.1025395615770575
2023-01-20,3.2486687463566595
2023-01-23,3.342696956528321
2023-01-24,3.3648103442054493
2023-01-25,3.3726795018647433
2023-01-26,3.470309108826809
2023-01-27,3.471129295018593
2023-01-30,3.3379283315417037
2023-01-31,3.50810349593616
2023-02-01,3.6102390376086224
2023-02-02,3.700781566915052
2023-02-03,3.510269724382368
2023-02-06,3.457226990782838
2023-02-07,3.5735102021260965
2023-02-08,3.45330302595637
2023-02-09,3.318792049333587
2023-02-10,3.381197570361409
2023-02-13,3.4919768700299763
2023-02-14,3.480419679467971
2023-02-15,3.485171834423873
2023-02-16,3.3270602021457045
2023-02-17,3.3177529636552703
2023-02-21,3.09322711719483
2023-02-22,3.0905913795726625
2023-02-23,3.1298647586786723
2023-02-24,3.0394173824725654
2023-02-27,3.071194889986485
2023-02-28,3.0346708316498563
2023-03-01,3.0042197853217876
2023-03-02,3.078961796765168
2023-03-03,3.266880049330252
2023-03-06,3.239311318914755
2023-03-07,3.0600208363174275
2023-03-08,3.064627936622322
2023-03-09,2.8896382913042733
2023-03-10,2.807998736607764
2023-03-13,2.7954632772861046
2023-03-14,2.9171116470730283
2023-03-15,2.8379501477145945
2023-03-16,2.964313075354324
2023-03-17,2.875976200661154
2023-03-20,2.976800141734858
2023-03-21,3.0741563499449587
2023-03-22,2.9255964698341033
2023-03-23,2.9285569188697242
2023-03-24,3.001635524800143
2023-03-27,3.018930856535329
2023-03-28,3.038291432490341
2023-03-29,3.1657189586739114
2023-03-30,3.2314246540324016
2023-03-31,3.385670477128792
2023-04-03,3.464584320631887
2023-04-04,3.416424071237502
2023-04-05,3.439932724120209
2023-04-06,3.451251259098769
2023-04-10,3.4504415917827216
2023-04-11,3.4928210544658405
2023-04-12,3.45721866285188
2023-04-13,3.589632785119421
2023-04-14,3.5249744798684377
2023-04-17,3.5401769718457867
2023-04-18,3.5563623981619195
2023-04-19,3.5422849177993476
2023-04-20,3.498895454585319
2023-04-21,3.488148164093455
2023-04-24,3.5389022344579093
2023-04-25,3.389950435117064
2023-04-26,3.2585920442892005
2023-04-27,3.4509320776644508
2023-04-28,3.565242322632757
2023-05-01,3.5124604559319597
2023-05-02,3.409020908810504
2023-05-03,3.336413971220916
2023-05-04,3.252172502904112
2023-05-05,3.4116402168239057
2023-05-08,3.3962073706307123
2023-05-09,3.359710487097812
2023-05-10,3.3873604281122836
2023-05-11,3.3559912471714015
2023-05-12,3.3434685317001582
2023-05-15,3.3608136388991867
2023-05-16,3.223237462898645
2023-05-17,3.3305928364348807
2023-05-18,3.387059796001823
2023-05-19,3.3823552577058846
2023-05-22,3.360042452625113
2023-05-23,3.2674281856702625
2023-05-24,3.178516302319225
2023-05-25,3.148783587242938
2023-05-26,3.2560558600089453
2023-05-30,3.2458562840995047
2023-05-31,3.2011969660948054
2023-06-01,3.302191942200231
2023-06-02,3.4742910306873784
2023-06-05,3.461411370461962
2023-06-06,3.5077626985243597
2023-06-07,3.517291169230255
2023-06-08,3.594697947632529
2023-06-09,3.577495979560496
2023-06-12,3.6442013767386148
2023-06-13,3.7132062544352484
2023-06-14,3.7056092132197
2023-06-15,3.8735151926635862
2023-06-16,3.847837201184095
2023-06-20,3.7463997184091817
2023-06-21,3.7354168308255327
2023-06-22,3.7113485944438445
2023-06-23,3.6323250657533435
2023-06-26,3.6476754527397692
2023-06-27,3.754714247014842
2023-06-28,3.738297440898247
2023-06-29,3.781637107983545
2023-06-30,3.9329838530493597
2023-07-03,3.9690875892859068
2023-07-05,3.916279962052053
2023-07-06,3.7693547676672092
2023-07-07,3.7650532609380147
2023-07-10,3.8083916862401566
2023-07-11,3.9432469763303573
2023-07-12,4.072301487433269
2023-07-13,4.160396061117623
2023-07-14,4.097998250494088
2023-07-17,4.108396993750359
2023-07-18,4.206212309638149
2023-07-19,4.2684040566822
2023-07-20,4.237257891644997
2023-07-21,4.260019167207896
2023-07-24,4.305672542396287
2023-07-25,4.35206008211206
2023-07-26,4.3782011758284405
2023-07-27,4.220206162414716
2023-07-28,4.350266940379616
2023-07-31,4.395249228661728
2023-08-01,4.297171928727804
2023-08-02,4.129047586955955
2023-08-03,4.046155148150208
2023-08-04,4.024307718228432
2023-08-07,4.117989357913025
2023-08-08,4.080316941457194
2023-08-09,4.037519432634689
2023-08-10,4.012121889778248
2023-08-11,4.027466267492699
2023-08-14,4.037280301341524
2023-08-15,3.8486277417735537
2023-08-16,3.751626805584034
2023-08-17,3.6676010633355833
2023-08-18,3.688905319297728
2023-08-21,3.6968235521093766
2023-08-22,3.675557917125936
2023-08-23,3.8100282940139683
2023-08-24,3.659973082917337
2023-08-25,3.7459300756034675
2023-08-28,3.8241261671757494
2023-08-29,4.001936048788962
2023-08-30,4.031247038805017
2023-08-31,4.000207771580655
2023-09-01,4.010119662602046
2023-09-05,3.8862722185621306
2023-09-06,3.8398454631976975
2023-09-07,3.838193421311422
2023-09-08,3.872397508745048
2023-09-11,3.946412977255822
2023-09-12,3.918077296784938
2023-09-13,3.9260464236208144
2023-09-14,4.0528364246404
2023-09-15,3.9092307213497035
2023-09-18,3.924277581272712
2023-09-19,3.877319835279954
2023-09-20,3.794125961509295
2023-09-21,3.5578490590953025
2023-09-22,3.5368611748789416
2023-09-25,3.5487960394277014
2023-09-26,3.3670679262664867
2023-09-27,3.34551289607452
2023-09-28,3.3864320313053295
2023-09-29,3.3272805321346577
2023-10-02,3.200239317094057
2023-10-03,3.0828541432446905
2023-10-04,3.142030075609327
2023-10-05,3.0877892265515468
2023-10-06,3.1842875776382473
2023-10-09,3.315747230240517
2023-10-10,3.3917274814334357
2023-10-11,3.45045223377107
2023-10-12,3.316725660606716
2023-10-13,3.3691359359576896
2023-10-16,3.466236556318122
2023-10-17,3.4895836490644916
2023-10-18,3.3530262539257554
2023-10-19,3.236957395342423
2023-10-20,3.122403129821961
2023-10-23,3.0819988284096227
2023-10-24,3.1761228743630445
2023-10-25,3.045269373174136
2023-10-26,2.989669885594456
2023-10-27,2.9089687331133427
2023-10-30,3.0086840674577267
2023-10-31,3.0620578043455353
2023-11-01,3.1488469574088014
2023-11-02,3.3834345352296706
2023-11-03,3.4844333115019026
2023-11-06,3.4510331946980846
2023-11-07,3.4374210987548315
2023-11-08,3.4219686332435755
2023-11-09,3.3093846536215286
2023-11-10,3.4417314000916717
2023-11-13,3.443457363457799
2023-11-14,3.7139589470494
2023-11-15,3.72175382373838
2023-11-16,3.731274797048078
2023-11-17,3.784294686575363
2023-11-20,3.8444084688777926
2023-11-21,3.854067100110843
2023-11-22,3.90266463258959
2023-11-24,3.9215204717672623
2023-11-27,3.917932570192018
2023-11-28,3.953579662760743
2023-11-29,3.9503453453154833
2023-11-30,4.008219051171027
2023-12-01,4.160635590790427
2023-12-04,4.065958589127108
2023-12-05,4.011823983644631
2023-12-06,4.013379648208604
2023-12-07,4.071569370998106
2023-12-08,4.087598983744016
2023-12-11,4.137833731155699
2023-12-12,4.170017892232094
2023-12-13,4.454648514470905
2023-12-14,4.578198549739227
2023-12-15,4.510068208990927
2023-12-18,4.571203232679415
2023-12-19,4.700135660284808
2023-12-20,4.460797497096862
2023-12-21,4.598096164355334
2023-12-22,4.6377145517971545
2023-12-26,4.729444131614714
2023-12-27,4.786886011765526
2023-12-28,4.754475467330984
2023-12-29,4.699252537150719
2024-01-02,4.694632811767455
2024-01-03,4.597392492314947
2024-01-04,4.525227885677676
2024-01-05,4.531864655903107
2024-01-08,4.66566338311387
2024-01-09,4.5831820468510225
2024-01-10,4.608440182710796
2024-01-11,4.5736126098349
2024-01-12,4.604645824497344
2024-01-16,4.441370610465234
2024-01-17,4.331702639819822
2024-01-18,4.391584522634158
2024-01-19,4.5019261710268585
2024-01-22,4.528201936940117
2024-01-23,4.566491932638678
2024-01-24,4.503084157672291
2024-01-25,4.641304347579271
2024-01-26,4.667227014717176
2024-01-29,4.795328800863972
2024-01-30,4.8434511698347364
2024-01-31,4.647386496587376
2024-02-01,4.894381042719609
2024-02-02,4.927414136368491
2024-02-05,4.73853830623054
2024-02-06,4.836389790914526
2024-02-07,4.918233229963598
2024-02-08,4.919115288316845
2024-02-09,4.920086423321422
2024-02-12,4.982623060840752
2024-02-13,4.705830464534071
2024-02-14,4.839537431316324
2024-02-15,5.051087322620051
2024-02-16,4.993405882625826
2024-02-20,4.951643472807094
2024-02-21,5.02273098600726
2024-02-22,5.215397480399346
2024-02-23,5.274562321878662
2024-02-26,5.180084674795004
2024-02-27,5.221957288215125
2024-02-28,5.235496149751059
2024-02-29,5.312992238691926
2024-03-01,5.452080677263725
2024-03-04,5.459604077401089
2024-03-05,5.3889200090299125
2024-03-06,5.506338468797656
2024-03-07,5.6684362581107415
2024-03-08,5.623816852569364
2024-03-11,5.664773863804211
2024-03-12,5.712850419250408
2024-03-13,5.773841575221001
2024-03-14,5.668351403648016
2024-03-15,5.59437397591293
2024-03-18,5.697217903474669
2024-03-19,5.809485165808354
2024-03-20,5.971837299276918
2024-03-21,6.044012525066498
2024-03-22,5.977357945863127
2024-03-25,5.946430350307348
2024-03-26,5.916541552746908
2024-03-27,6.196525282103493
2024-03-28,6.263637636351309
2024-04-01,6.187748694208606
2024-04-02,6.114477269318017
2024-04-03,6.157224368556301
2024-04-04,5.9695982410830295
2024-04-05,6.142177069701757
2024-04-08,6.169336489630559
2024-04-09,6.239115336650751
2024-04-10,5.9572641215057525
2024-04-11,6.0277759600283405
2024-04-12,5.731317696499057
2024-04-15,5.56525887222114
2024-04-16,5.469836580853693
2024-04-17,5.475159609098043
2024-04-18,5.462172522854508
2024-04-19,5.495510410773645
2024-04-22,5.564871017877683
2024-04-23,5.708253594342239
2024-04-24,5.725862227897103
2024-04-25,5.657778266593727
2024-04-26,5.734187326420586
2024-04-29,5.8537925821596914
2024-04-30,5.5110443810138765
2024-05-01,5.515983004699156
2024-05-02,5.626128696773729
2024-05-03,5.789674090110788
2024-05-06,5.976348225988002
2024-05-07,6.055115390245434
2024-05-08,6.035262483211297
2024-05-09,6.249394696646009
2024-05-10,6.268255948927285
2024-05-13,6.220820935108076
2024-05-14,6.31177125678204
2024-05-15,6.532739320663267
2024-05-16,6.484688693272115
2024-05-17,6.5829109870343245
2024-05-20,6.540150167665634
2024-05-21,6.594912138526994
2024-05-22,6.43708314314096
2024-05-23,6.124671900295873
2024-05-24,6.258406219322349
2024-05-28,6.17854250347926
2024-05-29,5.927671768273771
2024-05-30,5.98892885546862
2024-05-31,6.248587157336304
2024-06-03,6.197686938362444
2024-06-04,6.182855763653394
2024-06-05,6.338718766258037
2024-06-06,6.351650819167978
2024-06-07,6.169560130993386
2024-06-10,6.235569258192216
2024-06-11,6.236978302917643
2024-06-12,6.279462413139677
2024-06-13,6.263757722632014
2024-06-14,6.241496636001955
2024-06-17,6.3444738656432005
2024-06-18,6.392588948631482
2024-06-20,6.46728742335678
2024-06-21,6.431872559459367
2024-06-24,6.556564045657151
2024-06-25,6.5054284170244125
2024-06-26,6.419528575187536
2024-06-27,6.467765363089388
2024-06-28,6.362971859763722
2024-07-01,6.2545372762876905
2024-07-02,6.39536148239533
2024-07-03,6.509320963456489
2024-07-05,6.630923483583651
2024-07-08,6.590314309920536
2024-07-09,6.573098606109137
2024-07-10,6.772812884273197
2024-07-11,6.867783456650144
2024-07-12,7.00831619064428
2024-07-15,7.000202230483525
2024-07-16,7.333644685347421
2024-07-17,7.199995932098066
2024-07-18,7.004456619597046
2024-07-19,6.80451321489741
2024-07-22,6.949053709041345
2024-07-23,6.878716084553679
2024-07-24,6.5298879202509195
2024-07-25,6.494051157593867
2024-07-26,6.794013290120538
2024-07-29,6.840157954727784
2024-07-30,6.869727338351
2024-07-31,7.164216935924885
2024-08-01,6.976608344235369
2024-08-02,6.662811537201678
2024-08-05,6.082156252067248
2024-08-06,6.21446479015511
2024-08-07,6.082758499693482
2024-08-08,6.481852338387468
2024-08-09,6.577337994582881
2024-08-12,6.579534749733552
2024-08-13,6.832995273184451
2024-08-14,6.882872642052774
2024-08-15,7.184652730323442
2024-08-16,7.297221400467479
2024-08-19,7.496516042181152
2024-08-20,7.439628001173336
2024-08-21,7.57591933976029
2024-08-22,7.406721414524388
2024-08-23,7.695874100919656
2024-08-26,7.723829832579756
2024-08-27,7.709723299356566
2024-08-28,7.580199045141416
2024-08-29,7.6530516611598705
2024-08-30,7.842514787013203
2024-09-03,7.477439714602803
2024-09-04,7.487868093945573
2024-09-05,7.408546040661067
2024-09-06,7.05084007435243
2024-09-09,7.322383648521374
2024-09-10,7.373899398841275
2024-09-11,7.439558337913478
2024-09-12,7.665436297826871
2024-09-13,7.882135250774452
2024-09-16,8.06912241483034
2024-09-17,8.064360745046496
2024-09-18,7.92571079704288
2024-09-19,8.256514516691643
2024-09-20,8.288551645509104
2024-09-23,8.438115702188098
2024-09-24,8.529122928856689
2024-09-25,8.364992708471405
2024-09-26,8.477442908242187
2024-09-27,8.560373212398021
2024-09-30,8.59576582759382
2024-10-01,8.609424956333772
2024-10-02,8.560756824904605
2024-10-03,8.433895631239764
2024-10-04,8.606994240834654
2024-10-07,8.32448451220715
2024-10-08,8.37847940331054
2024-10-09,8.505815716372599
2024-10-10,8.449980377915917
2024-10-11,8.682409239204533
2024-10-14,8.857967839774854
2024-10-15,8.73273224338805
2024-10-16,8.940276628695084
2024-10-17,8.86377997561094
2024-10-18,8.990138781523587
2024-10-21,8.776879146997437
2024-10-22,8.740742425496713
2024-10-23,8.561939630887746
2024-10-24,8.616235253794516
2024-10-25,8.49586509015147
2024-10-28,8.592214257501247
2024-10-29,8.496897760404252
2024-10-30,8.501273479322332
2024-10-31,8.210607506751805
2024-11-01,8.180350658464189
2024-11-04,8.1980236207945
2024-11-05,8.507189712123598
2024-11-06,8.94103129493916
2024-11-07,9.124556776361487
2024-11-08,9.336634861332508
2024-11-11,9.362872459508951
2024-11-12,9.083302579668366
2024-11-13,9.074526813973423
2024-11-14,8.889078357788017
2024-11-15,8.65340103725785
2024-11-18,8.890039144561976
2024-11-19,8.934006925595579
2024-11-20,9.0140576134769
2024-11-21,9.310150459253185
2024-11-22,9.505511873758117
2024-11-25,9.602851233025342
2024-11-26,9.698538447498798
2024-11-27,9.685116080104804
2024-11-29,9.907425589244456
2024-12-02,9.798233487621411
2024-12-03,9.703407782240308
2024-12-04,9.725046434726577
2024-12-05,9.636708239209607
2024-12-06,9.601816983608504
2024-12-09,9.390621914262304
2024-12-10,9.344710624904426
2024-12-11,9.402618028706444
2024-12-12,9.18174615369189
2024-12-13,9.043175724739303
2024-12-16,8.969839878050946
2024-12-17,8.826728214471382
2024-12-18,7.925375492287345
2024-12-19,7.808330154009594
2024-12-20,8.119928429126949
2024-12-23,8.175063026473111
2024-12-24,8.443694437080849
2024-12-26,8.458438893691847
2024-12-27,8.213910378844636
2024-12-30,7.950686936095605
2024-12-31,7.958801733963714
2025-01-02,7.972028026593583
2025-01-03,8.182282921597672
2025-01-06,8.174780935741188
2025-01-07,8.035014022718991
2025-01-08,8.09764430411451
2025-01-10,7.800625781493852
2025-01-13,7.9406036707388274
2025-01-14,8.076094247029443
2025-01-15,8.500682756532585
2025-01-16,8.676774309920356
2025-01-17,8.860708907643966
2025-01-21,9.221152260504779
2025-01-22,9.117808997537976
2025-01-23,9.265850394007035
2025-01-24,9.285676680610173
2025-01-27,9.215061340234527
2025-01-28,9.162714373036037
2025-01-29,9.108412638043827
2025-01-30,9.438999987364788
2025-01-31,9.194857589062082
2025-02-03,9.180141615404604
2025-02-04,9.332251209952583
2025-02-05,9.49979244973016
2025-02-06,9.499889942130945
2025-02-07,9.296412323134383
2025-02-10,9.545852133145788
2025-02-11,9.578123436364859
2025-02-12,9.389887290662026
2025-02-13,9.754362191378094
2025-02-14,9.670896584780222
2025-02-18,9.859802786239195
2025-02-19,9.945390068082016
2025-02-20,9.85923375726621
2025-02-21,9.454973704554556
2025-02-24,9.44569178407448
2025-02-25,9.404317734778296
2025-02-26,9.348927945048132
2025-02-27,9.010001910618634
2025-02-28,9.45545482477916
2025-03-03,9.115531224508288
2025-03-04,8.65771644728664
2025-03-05,8.87778442894327
2025-03-06,8.496976420408146
2025-03-07,8.679129933888406
2025-03-10,8.230454865498393
2025-03-11,7.959890267631558
2025-03-12,7.936335527659282
2025-03-13,7.754028800424511
2025-03-14,8.214868005720035
2025-03-17,8.519813166522436
2025-03-18,8.34446881389669
2025-03-19,8.626191852585405
2025-03-20,8.571567035755594
2025-03-21,8.470134417352218
2025-03-24,8.837926675500812
2025-03-25,8.841177189083103
2025-03-26,8.738428398071846
2025-03-27,8.716509259834075
2025-03-28,8.34590879983514
2025-03-31,8.658598508632718
2025-04-01,8.729555021037156
2025-04-02,8.92388290648021
2025-04-03,7.702472343781106
2025-04-04,6.1015760821531115
2025-04-07,5.859742645474525
2025-04-08,5.5307944723985125
2025-04-09,7.051357427314546
2025-04-10,6.323956456755566
2025-04-11,6.726865511130131
2025-04-14,6.958740386475477
2025-04-15,6.91464840298722
2025-04-16,6.667355479940904
2025-04-17,6.794244259412507
2025-04-21,6.337276916845452
2025-04-22,6.829190478956503
2025-04-23,7.011565132156432
2025-04-24,7.428031163552961
2025-04-25,7.478541259666935
2025-04-28,7.5905601899507245
2025-04-29,7.744198746133797
2025-04-30,7.686357230630889
2025-05-01,7.616863161202679
2025-05-02,7.9613413005157945
2025-05-05,7.889447544449094
2025-05-06,7.82461406334286
2025-05-07,7.884486326076874
2025-05-08,7.944712908859641
2025-05-09,7.959338976841674
2025-05-12,8.489148611140905
2025-05-13,8.545382370283425
2025-05-14,8.35041028767743
2025-05-15,8.669848347865791
2025-05-16,8.903816074507429
2025-05-19,8.955071864946149
2025-05-20,8.921234634633421
2025-05-21,8.39008795284881
2025-05-22,8.29472171398103
2025-05-23,8.314539782610881
2025-05-27,8.753109885133576
2025-05-28,8.507425295032604
2025-05-29,8.631964288611192
2025-05-30,8.647666449034212
2025-06-02,8.808178621743167
2025-06-03,8.932891775795612
2025-06-04,8.886084856056154
2025-06-05,8.725616336190686
2025-06-06,8.924349712577506
2025-06-09,8.949286303694342
2025-06-10,9.164913021577794
2025-06-11,9.156948618616331
2025-06-12,9.313943484793272
2025-06-13,9.077783949030106
2025-06-16,9.194407532515942
2025-06-17,8.987090599537185
2025-06-18,8.944340270651212
2025-06-20,8.94666537556523
2025-06-23,9.208007451623903
2025-06-24,9.398209348780593
2025-06-25,9.237486258899532
2025-06-26,9.49868644242868
2025-06-27,9.549029625228032
2025-06-30,9.726695204902985
2025-07-01,9.959959873766243
2025-07-02,10.064424890619334
2025-07-03,10.1918287452631
2025-07-07,9.923987749242668
2025-07-08,9.9191968862615
2025-07-09,10.076338314986355
2025-07-10,10.242374017728208
2025-07-11,10.084973848348323
2025-07-14,10.10745847351886
2025-07-15,9.690186336151054
2025-07-16,9.803569309317739
2025-07-17,9.959115230226663
2025-07-18,9.984008036463758
2025-07-21,10.075425567118257
2025-07-22,10.360594957580679
2025-07-23,10.554257268620464
2025-07-24,10.438943122958777
2025-07-25,10.556045994081341
2025-07-28,10.388511123489351
2025-07-29,10.406095954411555
2025-07-30,10.169841608914794
2025-07-31,9.98469341976784
2025-08-01,9.733997566585838
2025-08-04,10.145092352310412
2025-08-05,10.062722175892137
2025-08-06,10.074928866379489
2025-08-07,10.066901722318029
2025-08-08,10.19910133267274
2025-08-11,10.099075779083817
2025-08-12,10.413411696291963
2025-08-13,10.729688902098262
