Date,scaler,sigma
2019-01-10,0.5499354912882111,0.1818395095136565
2019-01-11,0.558717453546979,0.17898134265388874
2019-01-14,0.5657242505720178,0.1767645631222058
2019-01-15,0.5716117431032898,0.17494392165055658
2019-01-16,0.5805431098838453,0.17225249649420168
2019-01-17,0.5860554606738381,0.1706323150457833
2019-01-18,0.5872516213096809,0.17028475762566872
2019-01-22,0.5880382599474911,0.1700569619550427
2019-01-23,0.5974076191048567,0.1673898972862749
2019-01-24,0.6068475621206942,0.16478602904910622
2019-01-25,0.6122137826984763,0.16334163461532422
2019-01-28,0.6195770088069731,0.16140043703777046
2019-01-29,0.6293245508584391,0.15890052257391452
2019-01-30,0.6251076739760091,0.15997244021009713
2019-01-31,0.6275809045796639,0.1593420055809015
2019-02-01,0.6376226292663598,0.15683257684103635
2019-02-04,0.646276073420853,0.15473263534371992
2019-02-05,0.6545964934124332,0.1527658656994887
2019-02-06,0.6638475604903907,0.1506369925139576
2019-02-07,0.6700650774429566,0.14923923565993202
2019-02-08,0.68048808910975,0.146953343637249
2019-02-11,0.6913727482322399,0.1446397768145887
2019-02-12,0.6873899436388285,0.14547783383421514
2019-02-13,0.6978429811730089,0.14329871145498854
2019-02-14,0.708761499494386,0.14109118521722425
2019-02-15,0.7062065290973613,0.14160163617832183
2019-02-19,0.7156939254908917,0.13972453368443835
2019-02-20,0.7262730661957434,0.1376892585646956
2019-02-21,0.734206953145149,0.13620137969495708
2019-02-22,0.7419177402271534,0.13478583214546527
2019-02-25,0.7537720732598604,0.13266609834392915
2019-02-26,0.7657420166629828,0.1305922854224308
2019-02-27,0.7774649784596893,0.12862315701746416
2019-02-28,0.7880870624014883,0.12688953387367669
2019-03-01,0.7990021331798426,0.12515611141364952
2019-03-04,0.8113017018440738,0.12325870853309176
2019-03-05,0.8240837568731177,0.1213468887913013
2019-03-06,0.8333308472728693,0.12000035799377481
2019-03-07,0.8395962521481307,0.11910486706455298
2019-03-08,0.8528680536823243,0.11725143129496082
2019-03-11,0.8399468051696235,0.119055158474953
2019-03-12,0.8499317016637348,0.1176565126400754
2019-03-13,0.8559725533655121,0.11682617580063764
2019-03-14,0.8677360901236095,0.11524241199389891
2019-03-15,0.8774550020046509,0.11396595810786656
2019-03-18,0.888788365775733,0.11251272389543508
2019-03-19,0.9027878230720219,0.11076799824317335
2019-03-20,0.9172091092920781,0.10902639211377019
2019-03-21,0.9103922626351734,0.1098427613065881
2019-03-22,0.8744075605469104,0.11436314656000185
2019-03-25,0.8882725803918514,0.11257805566382127
2019-03-26,0.8926905058359151,0.11202090684986062
2019-03-27,0.9035498615312699,0.11067457841289174
2019-03-28,0.9169950467038911,0.1090518431472959
2019-03-29,0.9233591951085257,0.10830021570126526
2019-03-31,0.9381338803646116,0.10659459389861752
2019-04-01,0.9364675323420598,0.10678426805668838
2019-04-02,0.9514518003861039,0.10510253904550867
2019-04-03,0.9666341293831829,0.10345175797156139
2019-04-04,0.9772126846151411,0.10233186856286391
2019-04-05,0.9848184432249227,0.10154155894210949
2019-04-08,1.0005172178001553,0.09994830495758059
2019-04-09,1.010770861049441,0.0989343914170361
2019-04-10,1.0247004714770513,0.09758949349935919
2019-04-11,1.0408666358781489,0.09607378750845724
2019-04-12,1.046250772271769,0.09557937986785493
2019-04-15,1.06259477041616,0.09410925291946948
2019-04-16,1.0794408939680409,0.09264055175119269
2019-04-17,1.0947326659441532,0.09134650231137016
2019-04-18,1.1111394081848565,0.08999770799539795
2019-04-22,1.1287554872860024,0.08859314628045938
2019-04-23,1.127538952375692,0.08868873202943711
2019-04-24,1.1449901795682564,0.08733699361308687
2019-04-25,1.1614790299169193,0.08609712050260004
2019-04-26,1.1668385201609244,0.08570166160284845
2019-04-29,1.1854888297500679,0.08435338865325508
2019-04-30,1.199459594833722,0.08337087837782708
2019-05-01,1.1726978719060195,0.08527345567487654
2019-05-02,1.1850933814784717,0.08438153614126534
2019-05-03,1.1587401946006828,0.08630062240523323
2019-05-06,1.1692235023270812,0.08552684734866524
2019-05-07,1.1110252588349854,0.09000695457172542
2019-05-08,1.1264730528430635,0.08877265172709965
2019-05-09,1.1421160533635566,0.08755677648124972
2019-05-10,1.1414413862906938,0.08760852830557236
2019-05-13,1.027012630611266,0.09736978593971252
2019-05-14,1.029063799126029,0.09717570483475248
2019-05-15,1.0363103216994207,0.09649619221780245
2019-05-16,1.0342546859304114,0.09668798349222892
2019-05-17,1.039027449772722,0.0962438480541338
2019-05-20,1.0445026179079642,0.09573934836112728
2019-05-21,1.0388451495031197,0.0962607372694863
2019-05-22,1.0525920768276216,0.09500356520009848
2019-05-23,1.0393191489142637,0.09621683590114366
2019-05-24,1.055002862899525,0.0947864726406185
2019-05-28,1.0455820670264755,0.09564050795590766
2019-05-29,1.0491975777259628,0.09531093296721159
2019-05-30,1.0633620115908413,0.0940413508381733
2019-05-31,1.0519698233836425,0.09505976100944774
2019-06-03,1.0615652342828943,0.09420052274748027
2019-06-04,0.9703027269174309,0.10306061935710671
2019-06-05,0.973877064065021,0.10268236483832369
2019-06-06,0.9708918515513154,0.10299808350458137
2019-06-07,0.9631991127408661,0.1038206936418799
2019-06-10,0.9784041771275381,0.10220724965993751
2019-06-11,0.994016995282021,0.10060190165222291
2019-06-12,1.0098872444169098,0.09902095560949296
2019-06-13,1.0150944484404778,0.09851300059184957
2019-06-14,1.0312317388044694,0.09697141412262224
2019-06-17,1.047729366139442,0.09544449476344163
2019-06-18,1.0364110650363914,0.09648681239860046
2019-06-19,1.0508690505129157,0.09515933498202396
2019-06-20,1.014779953505339,0.09854353119074882
2019-06-21,1.0308396594225424,0.09700829715459161
2019-06-24,1.047131070235521,0.09549902857672629
2019-06-25,1.04813355842575,0.09540768845355505
2019-06-26,1.0594825518301205,0.0943856978364229
2019-06-27,1.0715642615984868,0.09332151470862493
2019-06-28,1.0738464783672137,0.09312318102681703
2019-06-30,1.0910291130507481,0.09165658258227305
2019-07-01,1.1023805737332557,0.09071277413874052
2019-07-02,1.1103086051919464,0.09006504996213403
2019-07-03,1.1032344305122919,0.09064256628898407
2019-07-05,1.1147741915686693,0.08970426545243543
2019-07-08,1.1235746217792255,0.08900165423961427
2019-07-09,1.1415495625400967,0.08760022629020764
2019-07-10,1.1493428858371257,0.08700623741814424
2019-07-11,1.167570572924511,0.08564792768759297
2019-07-12,1.1719458413755217,0.08532817513361304
2019-07-15,1.1906519241813904,0.0839876020598993
2019-07-16,1.2023286339299253,0.08317193584015421
2019-07-17,1.2133542033715838,0.08241616481166587
2019-07-18,1.2214160465109798,0.08187218457269635
2019-07-19,1.2198601922330328,0.08197660734952221
2019-07-22,1.2385793964422689,0.08073765822945456
2019-07-23,1.2405842339370088,0.08060718270024182
2019-07-24,1.2498286277133481,0.08001096933021709
2019-07-25,1.2516162691810102,0.07989669235079101
2019-07-26,1.2501392962454014,0.07999108603363995
2019-07-29,1.2696339636564113,0.07876285832178796
2019-07-30,1.2899310128415225,0.0775235256804278
2019-07-31,1.2433189153985726,0.08042988710418103
2019-08-01,1.254168290758961,0.0797341160168265
2019-08-02,1.252215338775675,0.07985846914938187
2019-08-05,1.0327034841988847,0.09683321643634676
2019-08-06,1.000927940299562,0.0999072919975354
2019-08-07,1.0136277493240176,0.09865554693691982
2019-08-08,0.935756366830519,0.10686542303602799
2019-08-09,0.939228829460402,0.106470326360671
2019-08-12,0.9372957222802086,0.10668991399717982
2019-08-13,0.9222659827533851,0.10842858987540052
2019-08-14,0.8166922915388328,0.12244513758245154
2019-08-15,0.8264540168470734,0.12099886740402152
2019-08-16,0.8156279567071725,0.12260491953183761
2019-08-19,0.8157720357236969,0.1225832654477876
2019-08-20,0.8244387184318077,0.12129464296656679
2019-08-21,0.831197779354485,0.12030830986779202
2019-08-22,0.8441261599771559,0.11846570422921883
2019-08-23,0.790514634605462,0.1264998718839772
2019-08-26,0.791023707874028,0.12641846129841305
2019-08-27,0.8036688581697872,0.12442935791705581
2019-08-28,0.80897369919307,0.12361341301917153
2019-08-29,0.8038386690856415,0.12440307221565866
2019-08-30,0.8166692231108142,0.1224485962861257
2019-08-31,0.8297367604177626,0.12052015141483088
2019-09-03,0.8416163080013058,0.118818990375178
2019-09-04,0.8341207288136157,0.11988672208426199
2019-09-05,0.8417560109248741,0.11879927045620457
2019-09-06,0.8550219884753001,0.1169560565083512
2019-09-09,0.8686403415282994,0.11512244506634178
2019-09-10,0.8825315002744537,0.11331040304952462
2019-09-11,0.8869293294290179,0.11274855468403261
2019-09-12,0.900160412568937,0.11109131061941885
2019-09-13,0.9135563759748347,0.10946231960046508
2019-09-16,0.9281376589608082,0.10774263821162613
2019-09-17,0.941037260887711,0.10626571779492212
2019-09-18,0.9560947794737567,0.10459214101664788
2019-09-19,0.9712883436299429,0.10295603839563797
2019-09-20,0.9864932716953729,0.10136916578066617
2019-09-23,1.0022054010668922,0.0997799452023962
2019-09-24,1.0110998482956293,0.09890220057748601
2019-09-25,1.026578677593625,0.09741094587548543
2019-09-26,1.0418281415909658,0.09598512077749306
2019-09-27,1.052653575613586,0.09499801484235737
2019-09-30,1.0673052888924202,0.09369390467817647
2019-10-01,1.0338167404011935,0.09672894246343214
2019-10-02,0.9718384686491934,0.1028977584505324
2019-10-03,0.9694040334397145,0.10315616249828491
2019-10-04,0.9418058695554797,0.10617899424134904
2019-10-07,0.9473789084780256,0.10555438706214293
2019-10-08,0.9177102379482251,0.1089668567102133
2019-10-09,0.9177933770161395,0.10895698585787626
2019-10-10,0.9285990171176197,0.10768910816899308
2019-10-11,0.9270661727896939,0.1078671651874468
2019-10-14,0.9415778177627777,0.10620471097928322
2019-10-15,0.9476966854951956,0.10551899308136492
2019-10-16,0.9627461441331634,0.10386954090586145
2019-10-17,0.9760020869260766,0.1024587973115411
2019-10-18,0.9883240531000184,0.10118138851962152
2019-10-21,0.9977314575346822,0.10022737004513452
2019-10-22,1.0136961231747095,0.09864889261568688
2019-10-23,1.0249537324354352,0.09756537962195215
2019-10-24,1.0411195608291304,0.09605044777024616
2019-10-25,1.0547341968097212,0.09481061702794155
2019-10-28,1.071455455205047,0.09333099151645344
2019-10-29,1.0885020739336166,0.09186937020581055
2019-10-30,1.1005753408771701,0.09086156693307244
2019-10-31,1.1179933460266698,0.0894459706360493
2019-11-01,1.1020279818254335,0.09074179753072775
2019-11-04,1.1164335305342963,0.0895709393036078
2019-11-05,1.1301248294129955,0.08848580032697942
2019-11-06,1.1481457011161962,0.08709695982207025
2019-11-07,1.1661938659593234,0.08574903617567818
2019-11-08,1.1848471110834322,0.08439907483806862
2019-11-11,1.199809375443967,0.08334657325293601
2019-11-12,1.2160970975672225,0.0822302760199395
2019-11-13,1.234737652714211,0.08098886413658735
2019-11-14,1.248187545755167,0.08011616550740291
2019-11-15,1.25096736653297,0.07993813641769723
2019-11-18,1.2709513300501682,0.07868121904876775
2019-11-19,1.2904076219836538,0.07749489254122427
2019-11-20,1.3102999188144853,0.07631840509497749
2019-11-21,1.330232450654587,0.07517483124907345
2019-11-22,1.349200596513095,0.0741179630800952
2019-11-25,1.3500304645613086,0.07407240253092728
2019-11-26,1.3652066222159078,0.07324898544491895
2019-11-27,1.3798037603603355,0.07247407412042783
2019-11-29,1.393581122891672,0.07175757360468592
2019-11-30,1.4158798367384837,0.07062746244790986
2019-12-02,1.3804059340610213,0.07244245879602215
2019-12-03,1.3923821720893579,0.07181936253172766
2019-12-04,1.3898810248167954,0.07194860438732971
2019-12-05,1.4114756573302305,0.07084783891289163
2019-12-06,1.3949166714985002,0.07168887005456334
2019-12-09,1.412494464660925,0.07079673761695442
2019-12-10,1.4346554526740407,0.0697031470612759
2019-12-11,1.4418249619052959,0.06935654648942634
2019-12-12,1.4301233426090485,0.06992403873190742
2019-12-13,1.4520051421126015,0.0688702795187795
2019-12-16,1.4431305118102313,0.0692938020377396
2019-12-17,1.465982875330415,0.06821362082927551
2019-12-18,1.4893703969295196,0.06714246516928202
2019-12-19,1.499189734852564,0.06670269791423991
2019-12-20,1.495312194860934,0.06687566672944852
2019-12-23,1.518532818369775,0.06585303840015475
2019-12-24,1.540521188524509,0.06491309612935522
2019-12-26,1.538224025658345,0.0650100364653978
2019-12-27,1.562599851891927,0.06399591032785804
2019-12-30,1.561864349856406,0.06402604682614964
2019-12-31,1.5821376002077905,0.06320562761852476
2020-01-02,1.5564028092670041,0.06425071928975476
2020-01-03,1.5669409982489704,0.06381861225901185
2020-01-06,1.57831594239604,0.0633586706652599
2020-01-07,1.5964135378376947,0.0626404109147356
2020-01-08,1.6199184678536367,0.06173150191472181
2020-01-09,1.6063173170092322,0.06225420030096411
2020-01-10,1.628078955252488,0.06142208255771703
2020-01-13,1.6219918132480564,0.061652592314722546
2020-01-14,1.6479425589479295,0.060681726712514455
2020-01-15,1.6523004787238373,0.06052167949333012
2020-01-16,1.6258026899800901,0.061508078819345925
2020-01-17,1.6464326364631765,0.06073737715429244
2020-01-21,1.663890414990016,0.060100111821727184
2020-01-22,1.6902961908697784,0.05916122898469223
2020-01-23,1.7129737339225795,0.05837801130260627
2020-01-24,1.6681466270750365,0.05994676869343441
2020-01-27,1.512316127866613,0.06612374103360752
2020-01-28,1.4934777005440583,0.06695781260314168
2020-01-29,1.5168990178472994,0.06592396647597186
2020-01-30,1.5340023403697864,0.0651889487834119
2020-01-31,1.3503398144879712,0.07405543325249468
2020-02-03,1.3537323761956732,0.07386984440826114
2020-02-04,1.3204990750606058,0.07572894361581464
2020-02-05,1.2472626177841204,0.08017557695881196
2020-02-06,1.2641957625973061,0.07910167314162543
2020-02-07,1.275117493246739,0.07842414564118108
2020-02-10,1.2794927184033569,0.07815597428704964
2020-02-11,1.2963432709893736,0.07714006177058308
2020-02-12,1.2965734123028427,0.0771263694374159
2020-02-13,1.3171315294995687,0.07592256184011785
2020-02-14,1.336195079661828,0.0748393715274783
2020-02-18,1.3575701520361148,0.07366101843799211
2020-02-19,1.3668254397609831,0.07316223205319256
2020-02-20,1.3874936793155879,0.07207240039416052
2020-02-21,1.3841982136200777,0.07224398862535096
2020-02-24,1.0257097991524697,0.09749346265642453
2020-02-25,0.8139636361341215,0.12285561118546386
2020-02-26,0.8194064421339136,0.12203955797513398
2020-02-27,0.6436551489233808,0.15536269719471127
2020-02-28,0.6407812456237839,0.1560594987493003
2020-02-29,0.6510343965884865,0.1536017152457909
2020-03-02,0.5416049027729225,0.18463643790522846
2020-03-03,0.5330801484099307,0.18758905259983813
2020-03-04,0.5,0.20773243953147402
2020-03-05,0.5,0.21467846943410573
2020-03-06,0.5,0.21403170219478782
2020-03-09,0.5,0.284418133487508
2020-03-10,0.5,0.2928973970916412
2020-03-11,0.5,0.3143338834277875
2020-03-12,0.5,0.3915296495650104
2020-03-13,0.5,0.4277822310306767
2020-03-16,0.5,0.4929862204722864
2020-03-17,0.5,0.501418030214596
2020-03-18,0.5,0.5179426249714015
2020-03-19,0.5,0.5100242392062498
2020-03-20,0.5,0.5076319841463517
2020-03-23,0.5,0.5035916842871273
2020-03-24,0.5,0.5530009733064692
2020-03-25,0.5,0.5457542877136499
2020-03-26,0.5,0.5562482038351407
2020-03-27,0.5,0.551754228408412
2020-03-30,0.5,0.5473926068881239
2020-03-31,0.5,0.5405832753115114
2020-04-01,0.5,0.539123881538529
2020-04-02,0.5,0.5343356863465963
2020-04-03,0.5,0.5268381335053594
2020-04-06,0.5,0.5400062168774088
2020-04-07,0.5,0.5315037906777784
2020-04-08,0.5,0.5285957019262207
2020-04-09,0.5,0.5226102280183705
2020-04-13,0.5,0.5150523549015107
2020-04-14,0.5,0.5101863484723248
2020-04-15,0.5,0.504492076605879
2020-04-16,0.5,0.4965516904417787
2020-04-17,0.5,0.4930620924187832
2020-04-20,0.5,0.48685528790720756
2020-04-21,0.5,0.4823027413336708
2020-04-22,0.5,0.4771864554101261
2020-04-23,0.5,0.4697537788907493
2020-04-24,0.5,0.4630771723774453
2020-04-27,0.5,0.4565621369769274
2020-04-28,0.5,0.4494473577457249
2020-04-29,0.5,0.445357174280742
2020-04-30,0.5,0.4402902778438422
2020-05-01,0.5,0.43645490672531134
2020-05-04,0.5,0.4296709536051246
2020-05-05,0.5,0.4230682783280785
2020-05-06,0.5,0.4180053279699304
2020-05-07,0.5,0.4131581550698476
2020-05-08,0.5,0.40850401936902864
2020-05-11,0.5,0.40230597766111764
2020-05-12,0.5,0.3973966469339864
2020-05-13,0.5,0.392806364944157
2020-05-14,0.5,0.38784068074184397
2020-05-15,0.5,0.3818154210316068
2020-05-18,0.5,0.38250274701446857
2020-05-19,0.5,0.37715823114796376
2020-05-20,0.5,0.3732403855299821
2020-05-21,0.5,0.36785125784846373
2020-05-22,0.5,0.36212847832866235
2020-05-26,0.5,0.35744282333770283
2020-05-27,0.5,0.35355394846573923
2020-05-28,0.5,0.3479923412636402
2020-05-29,0.5,0.34265344848636603
2020-05-31,0.5,0.33725699392986835
2020-06-01,0.5,0.33220306154097967
2020-06-02,0.5,0.32747116005604626
2020-06-03,0.5,0.32322343477751186
2020-06-04,0.5,0.31818883855994545
2020-06-05,0.5,0.31706037782108687
2020-06-08,0.5,0.3145969678562815
2020-06-09,0.5,0.31041470782595043
2020-06-10,0.5,0.30592849327737665
2020-06-11,0.5,0.3257719819193137
2020-06-12,0.5,0.3215104978107607
2020-06-15,0.5,0.31706297931863925
2020-06-16,0.5,0.3137793544960555
2020-06-17,0.5,0.3090696245379806
2020-06-18,0.5,0.3042569315017755
2020-06-19,0.5,0.2997243876907306
2020-06-22,0.5,0.2951838723069894
2020-06-23,0.5,0.2905778826041735
2020-06-24,0.5,0.2911565894005869
2020-06-25,0.5,0.2872457614176309
2020-06-26,0.5,0.2863937157636052
2020-06-29,0.5,0.28418360535313464
2020-06-30,0.5,0.280953211614102
2020-07-01,0.5,0.2766090594686228
2020-07-02,0.5,0.27261196242257546
2020-07-06,0.5,0.2694880622346936
2020-07-07,0.5,0.2656045184635839
2020-07-08,0.5,0.26156058603109755
2020-07-09,0.5,0.25827534508235567
2020-07-10,0.5,0.2560781446515939
2020-07-13,0.5,0.25218110174180725
2020-07-14,0.5,0.2508370192077434
2020-07-15,0.5,0.24798898006212966
2020-07-16,0.5,0.24408617104692876
2020-07-17,0.5,0.24042984983568055
2020-07-20,0.5,0.23664354529589565
2020-07-21,0.5,0.2340999302087698
2020-07-22,0.5,0.23117961089046088
2020-07-23,0.5,0.2276464477403336
2020-07-24,0.5,0.22420419072311332
2020-07-27,0.5,0.2211080437045484
2020-07-28,0.5,0.21776563189047313
2020-07-29,0.5,0.215816546620573
2020-07-30,0.5,0.21308548694435037
2020-07-31,0.5,0.2099563027976028
2020-08-03,0.5,0.20667837573668463
2020-08-04,0.5,0.2049989016859838
2020-08-05,0.5,0.20210043980359882
2020-08-06,0.5012911176486476,0.1994848830935989
2020-08-07,0.509245347700745,0.19636900062318174
2020-08-10,0.5164160066516449,0.19364233236762604
2020-08-11,0.5158219797153417,0.19386533325932598
2020-08-12,0.5216790024702637,0.1916887578884299
2020-08-13,0.5300133816661589,0.18867448154919852
2020-08-14,0.5384547257149302,0.1857166354464167
2020-08-17,0.5460506286067451,0.18313320187022078
2020-08-18,0.5545885117422672,0.1803138685398388
2020-08-19,0.5594950798427788,0.17873258157712585
2020-08-20,0.5684378361524283,0.17592073159110527
2020-08-21,0.5775010074283154,0.17315987108890524
2020-08-24,0.5809682072590675,0.1721264584714317
2020-08-25,0.590205319737151,0.16943256296729958
2020-08-26,0.5980344416275557,0.16721444960234927
2020-08-27,0.6071065150767077,0.16471574182887008
2020-08-28,0.611982191716306,0.16340344760613
2020-08-31,0.6209327072796135,0.16104804728053856
2020-09-01,0.627756771443612,0.15929736571385192
2020-09-02,0.6228865024677778,0.16054289120701096
2020-09-03,0.5964131514882308,0.16766900553830819
2020-09-04,0.6023775614368201,0.16600883964116322
2020-09-08,0.5904014582982424,0.16937627540459904
2020-09-09,0.5852557537831445,0.17086547095622936
2020-09-10,0.5832842774429376,0.17144298906596697
2020-09-11,0.5918949189105056,0.1689489076609559
2020-09-14,0.5934337885554326,0.16851079586052087
2020-09-15,0.6026504955823627,0.16593365596317386
2020-09-16,0.6122578756719748,0.16332987124134002
2020-09-17,0.6199011574508544,0.16131604014294484
2020-09-18,0.6229003258618884,0.16053932844172625
2020-09-21,0.6138776469320043,0.1628989107190548
2020-09-22,0.622010567860321,0.16076897269445758
2020-09-23,0.6001555447038448,0.16662347100258218
2020-09-24,0.6087804062649544,0.16426284251414924
2020-09-25,0.6113023816173608,0.16358516342668872
2020-09-28,0.6075914036827795,0.16458429035347166
2020-09-29,0.6159488024788212,0.16235115580639253
2020-09-30,0.6239170063602454,0.16027772761536282
2020-10-01,0.6335805763386577,0.1578331213653693
2020-10-02,0.6433189144506898,0.15544389843626302
2020-10-05,0.637880700217816,0.1567691262109877
2020-10-06,0.6379596473901927,0.15674972611369165
2020-10-07,0.6326886988797534,0.15805561277933566
2020-10-08,0.6312527479803186,0.15841515196559244
2020-10-09,0.6381227850485366,0.15670965266095904
2020-10-12,0.6398223628684288,0.15629338048092534
2020-10-13,0.6453750751215795,0.15494865521597873
2020-10-14,0.654944521990556,0.15268468800391305
2020-10-15,0.6654109950859595,0.15028305924984264
2020-10-16,0.6760522645414256,0.14791755792406258
2020-10-19,0.669141566697916,0.14944520707849704
2020-10-20,0.6782766307801534,0.1474324714460235
2020-10-21,0.688512033216785,0.14524074406193274
2020-10-22,0.6943358453440285,0.1440225226316123
2020-10-23,0.7040933624842088,0.1420266193778283
2020-10-26,0.6868830281441952,0.14558519559025604
2020-10-27,0.6959529443096305,0.1436878754772677
2020-10-28,0.6179599481393042,0.1618227852809927
2020-10-29,0.6223461997173768,0.16068226984500353
2020-10-30,0.6285422111890993,0.15909830432997704
2020-10-31,0.6385995251679691,0.15659266262952085
2020-11-02,0.6238281719832044,0.1603005514837383
2020-11-03,0.6172740204093498,0.16200260612569484
2020-11-04,0.6170995766747983,0.16204840155432226
2020-11-05,0.6020972559396229,0.16608612481374238
2020-11-06,0.6110057138705202,0.16366459057564767
2020-11-09,0.6008177618952475,0.16643981976257718
2020-11-10,0.6074585223184357,0.1646202931162089
2020-11-11,0.6169855440169815,0.16207835170486212
2020-11-12,0.620857903180308,0.16106745116355273
2020-11-13,0.6128716834713538,0.16316629189586976
2020-11-16,0.6063444686510058,0.16492275458944955
2020-11-17,0.6149542971172611,0.16261371043144648
2020-11-18,0.6141499156774589,0.16282669336474892
2020-11-19,0.6230092998075784,0.1605112476344829
2020-11-20,0.6321917459964002,0.15817985703433943
2020-11-23,0.6376207039622515,0.15683305039906645
2020-11-24,0.6307543379245909,0.1585403285993023
2020-11-25,0.6395404976523412,0.15636226379265308
2020-11-27,0.649761331971283,0.1539026640699198
2020-11-30,0.6513563542281576,0.15352579175879494
2020-12-01,0.6547741649288165,0.15272441302089473
2020-12-02,0.6643857233719584,0.1505149741816693
2020-12-03,0.6748807570845745,0.14817432405687667
2020-12-04,0.6791315473740633,0.14724687784960216
2020-12-07,0.689958846797746,0.14493618056225016
2020-12-08,0.6993488809482784,0.142990148013686
2020-12-09,0.7067857866368769,0.1414855843038857
2020-12-10,0.7179709381249644,0.1392814035915682
2020-12-11,0.7291726812759476,0.13714172591465487
2020-12-14,0.7322208187798117,0.1365708232205718
2020-12-15,0.7214203175782067,0.1386154472827962
2020-12-16,0.7328898917115703,0.13644614440849068
2020-12-17,0.7405758958854443,0.13503004966214627
2020-12-18,0.7509287893564787,0.13316841945252456
2020-12-21,0.7577941292317939,0.13196196188716056
2020-12-22,0.7663718790071996,0.13048495481011846
2020-12-23,0.7763720269316245,0.12880422855421483
2020-12-24,0.7869682075962452,0.12706993628808078
2020-12-28,0.796309177562275,0.1255793639175778
2020-12-29,0.8086039805365072,0.12366993288067937
2020-12-30,0.8177890995550919,0.1222809157696083
2020-12-31,0.8250672318374891,0.12120224406111997
2021-01-04,0.8231056427510204,0.1214910879067425
2021-01-05,0.8233775489757381,0.12145096757179935
2021-01-06,0.8174603901622727,0.12233008620778454
2021-01-07,0.820729075562121,0.12184288698619523
2021-01-08,0.8338434245879016,0.11992659179320334
2021-01-11,0.8437312588301628,0.11852115108150724
2021-01-12,0.8543976963767166,0.11704151406783349
2021-01-13,0.8675324244608034,0.11526946680079758
2021-01-14,0.8809417600241586,0.11351488207036257
2021-01-15,0.88029515051711,0.11359826297038805
2021-01-19,0.883636907689629,0.11316865460210528
2021-01-20,0.8745650614147725,0.11434255084262263
2021-01-21,0.8812802874760765,0.11347127743704881
2021-01-22,0.8928050089143231,0.11200654006366173
2021-01-25,0.9032793142805391,0.1107077272987812
2021-01-26,0.9139194143701179,0.10941883762139025
2021-01-27,0.8197990789950557,0.12198110800829909
2021-01-28,0.81965012471496,0.12200327552536616
2021-01-29,0.7798140677414267,0.12823569634955384
2021-01-31,0.7922918851175708,0.12621611034822183
2021-02-01,0.7822646377546872,0.12783397736989272
2021-02-02,0.7789563278788073,0.1283769017864097
2021-02-03,0.7904409892250356,0.12651165787599405
2021-02-04,0.7980404600617006,0.12530692991714792
2021-02-05,0.8043631978944328,0.12432194842052474
2021-02-08,0.8035614292680201,0.12444599299781221
2021-02-09,0.8162769452538456,0.12250744135484805
2021-02-10,0.8280320598186702,0.12076827076224426
2021-02-11,0.8395406090128983,0.11911276110583431
2021-02-12,0.8511961837521244,0.11748172972204121
2021-02-16,0.8635718148502223,0.1157981285173648
2021-02-17,0.8768536865746124,0.11404411195514876
2021-02-18,0.8860015203019843,0.1128666234860591
2021-02-19,0.8999258693666811,0.111120263795033
2021-02-22,0.9138729000303475,0.10942440682580613
2021-02-23,0.9270116834215602,0.10787350557536052
2021-02-24,0.9251969017124697,0.10808510038772022
2021-02-25,0.8345265086501531,0.11982842841235809
2021-02-26,0.8380958208965329,0.11931809884581861
2021-02-28,0.8515062055375089,0.1174389562280119
